# Renewables.ninja Solar photovoltaic power (PV) (Point API) - 51.752, -1.258 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060,,,,,,,,,,,,,,,,,
# Units: time in UTC, local_time in Europe/London, electricity in kW, irradiance_direct in unknown, irradiance_diffuse in unknown, temperature in ºC,,,,,,,,,,,,,
"# {""units"": {""time"": ""UTC"""," ""local_time"": ""Europe/London"""," ""electricity"": ""kW"""," ""irradiance_direct"": ""unknown"""," ""irradiance_diffuse"": ""unknown"""," ""temperature"": ""\u00baC""}"," ""params"": {""local_time"": true"," ""header"": true"," ""lat"": ""51.7520131"""," ""lon"": ""-1.2578499"""," ""date_from"": ""2019-01-01"""," ""date_to"": ""2019-12-31"""," ""dataset"": ""merra2"""," ""capacity"": ""1"""," ""system_loss"": ""0.1"""," ""tracking"": ""0"""," ""tilt"": ""35"""," ""azim"": ""180"""," ""raw"": true}}"
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature,GHI,DHI,,,,,,,,,,,
18/07/2019 13:00,18/07/2019 14:00,0.628,0.577,0.21,22.387,0.787,0.577,,,,,,,,,,,
18/07/2019 14:00,18/07/2019 15:00,0.584,0.54,0.185,22.562,0.725,0.54,,,,,,,,,,,
18/07/2019 15:00,18/07/2019 16:00,0.478,0.408,0.171,22.356,0.579,0.408,,,,,,,,,,,
18/07/2019 16:00,18/07/2019 17:00,0.314,0.196,0.178,21.678,0.374,0.196,,,,,,,,,,,
18/07/2019 17:00,18/07/2019 18:00,0.153,0.037,0.15,20.56,0.187,0.037,,,,,,,,,,,
18/07/2019 18:00,18/07/2019 19:00,0.045,0.001,0.065,19.161,0.066,0.001,,,,,,,,,,,
18/07/2019 19:00,18/07/2019 20:00,0.006,0,0.017,17.669,0.017,0,,,,,,,,,,,
18/07/2019 20:00,18/07/2019 21:00,0,0,0,16.228,0,0,,,,,,,,,,,
18/07/2019 21:00,18/07/2019 22:00,0,0,0,15.304,0,0,,,,,,,,,,,
18/07/2019 22:00,18/07/2019 23:00,0,0,0,14.212,0,0,,,,,,,,,,,
18/07/2019 23:00,19/07/2019 0:00,0,0,0,13.403,0,0,,,,,,,,,,,
19/07/2019 0:00,19/07/2019 1:00,0,0,0,12.77,0,0,,,,,,,,,,,
19/07/2019 1:00,19/07/2019 2:00,0,0,0,12.249,0,0,,,,,,,,,,,
19/07/2019 2:00,19/07/2019 3:00,0,0,0,12.301,0,0,,,,,,,,,,,
19/07/2019 3:00,19/07/2019 4:00,0,0,0,12.501,0,0,,,,,,,,,,,
19/07/2019 4:00,19/07/2019 5:00,0.005,0,0.015,12.946,0.015,0,,,,,,,,,,,
19/07/2019 5:00,19/07/2019 6:00,0.054,0,0.074,14.047,0.074,0,,,,,,,,,,,
19/07/2019 6:00,19/07/2019 7:00,0.093,0.005,0.112,14.939,0.117,0.005,,,,,,,,,,,
19/07/2019 7:00,19/07/2019 8:00,0.121,0.008,0.141,15.613,0.149,0.008,,,,,,,,,,,
19/07/2019 8:00,19/07/2019 9:00,0.173,0.014,0.192,16.266,0.206,0.014,,,,,,,,,,,
19/07/2019 9:00,19/07/2019 10:00,0.248,0.031,0.259,17.158,0.29,0.031,,,,,,,,,,,
19/07/2019 10:00,19/07/2019 11:00,0.342,0.072,0.329,18.524,0.401,0.072,,,,,,,,,,,
19/07/2019 11:00,19/07/2019 12:00,0.395,0.109,0.36,20.073,0.469,0.109,,,,,,,,,,,
19/07/2019 12:00,19/07/2019 13:00,0.401,0.116,0.364,21.25,0.48,0.116,,,,,,,,,,,
19/07/2019 13:00,19/07/2019 14:00,0.355,0.083,0.34,21.71,0.423,0.083,,,,,,,,,,,
19/07/2019 14:00,19/07/2019 15:00,0.257,0.036,0.272,21.334,0.308,0.036,,,,,,,,,,,
19/07/2019 15:00,19/07/2019 16:00,0.193,0.019,0.214,20.797,0.233,0.019,,,,,,,,,,,
19/07/2019 16:00,19/07/2019 17:00,0.133,0.009,0.156,20.2,0.165,0.009,,,,,,,,,,,
19/07/2019 17:00,19/07/2019 18:00,0.04,0.001,0.058,19.126,0.059,0.001,,,,,,,,,,,
19/07/2019 18:00,19/07/2019 19:00,0.021,0,0.037,18.373,0.037,0,,,,,,,,,,,
19/07/2019 19:00,19/07/2019 20:00,0.003,0,0.012,17.788,0.012,0,,,,,,,,,,,
19/07/2019 20:00,19/07/2019 21:00,0,0,0,17.316,0,0,,,,,,,,,,,
19/07/2019 21:00,19/07/2019 22:00,0,0,0,17.01,0,0,,,,,,,,,,,
19/07/2019 22:00,19/07/2019 23:00,0,0,0,16.833,0,0,,,,,,,,,,,
19/07/2019 23:00,20/07/2019 0:00,0,0,0,16.71,0,0,,,,,,,,,,,
20/07/2019 0:00,20/07/2019 1:00,0,0,0,16.643,0,0,,,,,,,,,,,
20/07/2019 1:00,20/07/2019 2:00,0,0,0,16.54,0,0,,,,,,,,,,,
20/07/2019 2:00,20/07/2019 3:00,0,0,0,16.459,0,0,,,,,,,,,,,
20/07/2019 3:00,20/07/2019 4:00,0,0,0,16.453,0,0,,,,,,,,,,,
20/07/2019 4:00,20/07/2019 5:00,0.001,0,0.007,16.443,0.007,0,,,,,,,,,,,
20/07/2019 5:00,20/07/2019 6:00,0.052,0,0.073,16.711,0.073,0,,,,,,,,,,,
20/07/2019 6:00,20/07/2019 7:00,0.153,0.072,0.113,17.332,0.185,0.072,,,,,,,,,,,
20/07/2019 7:00,20/07/2019 8:00,0.325,0.264,0.116,18.325,0.38,0.264,,,,,,,,,,,
20/07/2019 8:00,20/07/2019 9:00,0.475,0.44,0.129,19.731,0.569,0.44,,,,,,,,,,,
20/07/2019 9:00,20/07/2019 10:00,0.599,0.598,0.14,20.768,0.738,0.598,,,,,,,,,,,
20/07/2019 10:00,20/07/2019 11:00,0.674,0.695,0.153,21.432,0.848,0.695,,,,,,,,,,,
20/07/2019 11:00,20/07/2019 12:00,0.704,0.729,0.167,21.867,0.896,0.729,,,,,,,,,,,
20/07/2019 12:00,20/07/2019 13:00,0.695,0.705,0.178,22.1,0.883,0.705,,,,,,,,,,,
20/07/2019 13:00,20/07/2019 14:00,0.625,0.58,0.2,22.073,0.78,0.58,,,,,,,,,,,
20/07/2019 14:00,20/07/2019 15:00,0.516,0.407,0.221,21.817,0.628,0.407,,,,,,,,,,,
20/07/2019 15:00,20/07/2019 16:00,0.368,0.208,0.231,21.417,0.439,0.208,,,,,,,,,,,
20/07/2019 16:00,20/07/2019 17:00,0.232,0.08,0.197,20.833,0.277,0.08,,,,,,,,,,,
20/07/2019 17:00,20/07/2019 18:00,0.136,0.029,0.139,20.082,0.168,0.029,,,,,,,,,,,
20/07/2019 18:00,20/07/2019 19:00,0.063,0.003,0.083,19.061,0.086,0.003,,,,,,,,,,,
20/07/2019 19:00,20/07/2019 20:00,0.013,0,0.026,17.267,0.026,0,,,,,,,,,,,
20/07/2019 20:00,20/07/2019 21:00,0,0,0,15.289,0,0,,,,,,,,,,,
20/07/2019 21:00,20/07/2019 22:00,0,0,0,14.071,0,0,,,,,,,,,,,
20/07/2019 22:00,20/07/2019 23:00,0,0,0,13.35,0,0,,,,,,,,,,,
20/07/2019 23:00,21/07/2019 0:00,0,0,0,12.727,0,0,,,,,,,,,,,
21/07/2019 0:00,21/07/2019 1:00,0,0,0,12.072,0,0,,,,,,,,,,,
21/07/2019 1:00,21/07/2019 2:00,0,0,0,11.547,0,0,,,,,,,,,,,
21/07/2019 2:00,21/07/2019 3:00,0,0,0,10.959,0,0,,,,,,,,,,,
21/07/2019 3:00,21/07/2019 4:00,0,0,0,10.697,0,0,,,,,,,,,,,
21/07/2019 4:00,21/07/2019 5:00,0.006,0,0.015,11.339,0.015,0,,,,,,,,,,,
21/07/2019 5:00,21/07/2019 6:00,0.053,0,0.073,13.32,0.073,0,,,,,,,,,,,
21/07/2019 6:00,21/07/2019 7:00,0.145,0.046,0.128,15.117,0.174,0.046,,,,,,,,,,,
21/07/2019 7:00,21/07/2019 8:00,0.276,0.155,0.167,17.132,0.322,0.155,,,,,,,,,,,
21/07/2019 8:00,21/07/2019 9:00,0.381,0.242,0.206,18.713,0.448,0.242,,,,,,,,,,,
21/07/2019 9:00,21/07/2019 10:00,0.507,0.394,0.217,20.08,0.611,0.394,,,,,,,,,,,
21/07/2019 10:00,21/07/2019 11:00,0.592,0.514,0.216,21.113,0.73,0.514,,,,,,,,,,,
21/07/2019 11:00,21/07/2019 12:00,0.726,0.773,0.16,22.275,0.933,0.773,,,,,,,,,,,
21/07/2019 12:00,21/07/2019 13:00,0.74,0.807,0.152,23.09,0.959,0.807,,,,,,,,,,,
21/07/2019 13:00,21/07/2019 14:00,0.654,0.649,0.18,23.462,0.829,0.649,,,,,,,,,,,
21/07/2019 14:00,21/07/2019 15:00,0.553,0.482,0.203,23.606,0.685,0.482,,,,,,,,,,,
21/07/2019 15:00,21/07/2019 16:00,0.317,0.136,0.244,23.028,0.38,0.136,,,,,,,,,,,
21/07/2019 16:00,21/07/2019 17:00,0.234,0.078,0.204,22.542,0.282,0.078,,,,,,,,,,,
21/07/2019 17:00,21/07/2019 18:00,0.115,0.016,0.13,21.619,0.146,0.016,,,,,,,,,,,
21/07/2019 18:00,21/07/2019 19:00,0.04,0.001,0.059,20.334,0.06,0.001,,,,,,,,,,,
21/07/2019 19:00,21/07/2019 20:00,0.005,0,0.016,18.852,0.016,0,,,,,,,,,,,
21/07/2019 20:00,21/07/2019 21:00,0,0,0,17.701,0,0,,,,,,,,,,,
21/07/2019 21:00,21/07/2019 22:00,0,0,0,16.904,0,0,,,,,,,,,,,
21/07/2019 22:00,21/07/2019 23:00,0,0,0,16.203,0,0,,,,,,,,,,,
21/07/2019 23:00,22/07/2019 0:00,0,0,0,15.603,0,0,,,,,,,,,,,
22/07/2019 0:00,22/07/2019 1:00,0,0,0,15.379,0,0,,,,,,,,,,,
22/07/2019 1:00,22/07/2019 2:00,0,0,0,15.457,0,0,,,,,,,,,,,
22/07/2019 2:00,22/07/2019 3:00,0,0,0,15.572,0,0,,,,,,,,,,,
22/07/2019 3:00,22/07/2019 4:00,0,0,0,15.606,0,0,,,,,,,,,,,
22/07/2019 4:00,22/07/2019 5:00,0.004,0,0.013,15.683,0.013,0,,,,,,,,,,,
22/07/2019 5:00,22/07/2019 6:00,0.048,0,0.068,16.417,0.068,0,,,,,,,,,,,
22/07/2019 6:00,22/07/2019 7:00,0.137,0.048,0.12,18.043,0.168,0.048,,,,,,,,,,,
22/07/2019 7:00,22/07/2019 8:00,0.279,0.185,0.145,20.179,0.33,0.185,,,,,,,,,,,
22/07/2019 8:00,22/07/2019 9:00,0.427,0.362,0.152,22.062,0.514,0.362,,,,,,,,,,,
22/07/2019 9:00,22/07/2019 10:00,0.58,0.587,0.137,23.654,0.724,0.587,,,,,,,,,,,
22/07/2019 10:00,22/07/2019 11:00,0.691,0.77,0.124,25.106,0.894,0.77,,,,,,,,,,,
22/07/2019 11:00,22/07/2019 12:00,0.74,0.857,0.122,26.266,0.979,0.857,,,,,,,,,,,
22/07/2019 12:00,22/07/2019 13:00,0.737,0.853,0.125,27.013,0.978,0.853,,,,,,,,,,,
22/07/2019 13:00,22/07/2019 14:00,0.706,0.811,0.119,27.454,0.93,0.811,,,,,,,,,,,
22/07/2019 14:00,22/07/2019 15:00,0.627,0.693,0.115,27.5,0.808,0.693,,,,,,,,,,,
22/07/2019 15:00,22/07/2019 16:00,0.507,0.524,0.111,27.184,0.635,0.524,,,,,,,,,,,
22/07/2019 16:00,22/07/2019 17:00,0.358,0.335,0.103,26.56,0.438,0.335,,,,,,,,,,,
22/07/2019 17:00,22/07/2019 18:00,0.192,0.143,0.094,25.603,0.237,0.143,,,,,,,,,,,
22/07/2019 18:00,22/07/2019 19:00,0.058,0.009,0.073,24.195,0.082,0.009,,,,,,,,,,,
22/07/2019 19:00,22/07/2019 20:00,0.011,0,0.024,21.714,0.024,0,,,,,,,,,,,
22/07/2019 20:00,22/07/2019 21:00,0,0,0,19.644,0,0,,,,,,,,,,,
22/07/2019 21:00,22/07/2019 22:00,0,0,0,18.709,0,0,,,,,,,,,,,
22/07/2019 22:00,22/07/2019 23:00,0,0,0,17.806,0,0,,,,,,,,,,,
22/07/2019 23:00,23/07/2019 0:00,0,0,0,16.974,0,0,,,,,,,,,,,
23/07/2019 0:00,23/07/2019 1:00,0,0,0,16.418,0,0,,,,,,,,,,,
23/07/2019 1:00,23/07/2019 2:00,0,0,0,16.371,0,0,,,,,,,,,,,
23/07/2019 2:00,23/07/2019 3:00,0,0,0,16.697,0,0,,,,,,,,,,,
23/07/2019 3:00,23/07/2019 4:00,0,0,0,16.666,0,0,,,,,,,,,,,
23/07/2019 4:00,23/07/2019 5:00,0.005,0,0.014,16.032,0.014,0,,,,,,,,,,,
23/07/2019 5:00,23/07/2019 6:00,0.039,0,0.059,17.219,0.059,0,,,,,,,,,,,
23/07/2019 6:00,23/07/2019 7:00,0.154,0.109,0.078,19.074,0.187,0.109,,,,,,,,,,,
23/07/2019 7:00,23/07/2019 8:00,0.331,0.304,0.089,21.072,0.393,0.304,,,,,,,,,,,
23/07/2019 8:00,23/07/2019 9:00,0.497,0.513,0.095,23.045,0.608,0.513,,,,,,,,,,,
23/07/2019 9:00,23/07/2019 10:00,0.621,0.688,0.102,25.306,0.79,0.688,,,,,,,,,,,
23/07/2019 10:00,23/07/2019 11:00,0.699,0.812,0.109,27.492,0.921,0.812,,,,,,,,,,,
23/07/2019 11:00,23/07/2019 12:00,0.735,0.875,0.114,29.164,0.989,0.875,,,,,,,,,,,
23/07/2019 12:00,23/07/2019 13:00,0.73,0.871,0.117,30.381,0.988,0.871,,,,,,,,,,,
23/07/2019 13:00,23/07/2019 14:00,0.688,0.806,0.117,31.153,0.923,0.806,,,,,,,,,,,
23/07/2019 14:00,23/07/2019 15:00,0.607,0.68,0.117,31.409,0.797,0.68,,,,,,,,,,,
23/07/2019 15:00,23/07/2019 16:00,0.481,0.493,0.119,31.147,0.612,0.493,,,,,,,,,,,
23/07/2019 16:00,23/07/2019 17:00,0.327,0.288,0.119,30.288,0.407,0.288,,,,,,,,,,,
23/07/2019 17:00,23/07/2019 18:00,0.177,0.117,0.105,28.879,0.222,0.117,,,,,,,,,,,
23/07/2019 18:00,23/07/2019 19:00,0.057,0.006,0.076,26.713,0.082,0.006,,,,,,,,,,,
23/07/2019 19:00,23/07/2019 20:00,0.009,0,0.021,23.921,0.021,0,,,,,,,,,,,
23/07/2019 20:00,23/07/2019 21:00,0,0,0,22.325,0,0,,,,,,,,,,,
23/07/2019 21:00,23/07/2019 22:00,0,0,0,21.455,0,0,,,,,,,,,,,
23/07/2019 22:00,23/07/2019 23:00,0,0,0,20.689,0,0,,,,,,,,,,,
23/07/2019 23:00,24/07/2019 0:00,0,0,0,20.257,0,0,,,,,,,,,,,
24/07/2019 0:00,24/07/2019 1:00,0,0,0,20.08,0,0,,,,,,,,,,,
24/07/2019 1:00,24/07/2019 2:00,0,0,0,19.635,0,0,,,,,,,,,,,
24/07/2019 2:00,24/07/2019 3:00,0,0,0,18.977,0,0,,,,,,,,,,,
24/07/2019 3:00,24/07/2019 4:00,0,0,0,18.456,0,0,,,,,,,,,,,
24/07/2019 4:00,24/07/2019 5:00,0.004,0,0.012,17.751,0.012,0,,,,,,,,,,,
24/07/2019 5:00,24/07/2019 6:00,0.046,0,0.067,18.874,0.067,0,,,,,,,,,,,
24/07/2019 6:00,24/07/2019 7:00,0.148,0.08,0.101,19.964,0.181,0.08,,,,,,,,,,,
24/07/2019 7:00,24/07/2019 8:00,0.309,0.253,0.115,21.625,0.368,0.253,,,,,,,,,,,
24/07/2019 8:00,24/07/2019 9:00,0.476,0.464,0.117,23.587,0.581,0.464,,,,,,,,,,,
24/07/2019 9:00,24/07/2019 10:00,0.579,0.586,0.142,25.184,0.728,0.586,,,,,,,,,,,
24/07/2019 10:00,24/07/2019 11:00,0.538,0.448,0.226,26.074,0.674,0.448,,,,,,,,,,,
24/07/2019 11:00,24/07/2019 12:00,0.576,0.495,0.235,26.711,0.73,0.495,,,,,,,,,,,
24/07/2019 12:00,24/07/2019 13:00,0.674,0.708,0.173,27.637,0.881,0.708,,,,,,,,,,,
24/07/2019 13:00,24/07/2019 14:00,0.676,0.744,0.143,28.261,0.887,0.744,,,,,,,,,,,
24/07/2019 14:00,24/07/2019 15:00,0.58,0.591,0.151,28.244,0.742,0.591,,,,,,,,,,,
24/07/2019 15:00,24/07/2019 16:00,0.435,0.376,0.164,27.666,0.54,0.376,,,,,,,,,,,
24/07/2019 16:00,24/07/2019 17:00,0.327,0.267,0.132,26.975,0.399,0.267,,,,,,,,,,,
24/07/2019 17:00,24/07/2019 18:00,0.185,0.122,0.107,26.003,0.229,0.122,,,,,,,,,,,
24/07/2019 18:00,24/07/2019 19:00,0.059,0.005,0.079,24.234,0.084,0.005,,,,,,,,,,,
24/07/2019 19:00,24/07/2019 20:00,0.007,0,0.018,21.734,0.018,0,,,,,,,,,,,
24/07/2019 20:00,24/07/2019 21:00,0,0,0,20.574,0,0,,,,,,,,,,,
24/07/2019 21:00,24/07/2019 22:00,0,0,0,19.989,0,0,,,,,,,,,,,
24/07/2019 22:00,24/07/2019 23:00,0,0,0,19.462,0,0,,,,,,,,,,,
24/07/2019 23:00,25/07/2019 0:00,0,0,0,18.661,0,0,,,,,,,,,,,
25/07/2019 0:00,25/07/2019 1:00,0,0,0,17.756,0,0,,,,,,,,,,,
25/07/2019 1:00,25/07/2019 2:00,0,0,0,17.203,0,0,,,,,,,,,,,
25/07/2019 2:00,25/07/2019 3:00,0,0,0,17.072,0,0,,,,,,,,,,,
25/07/2019 3:00,25/07/2019 4:00,0,0,0,17.065,0,0,,,,,,,,,,,
25/07/2019 4:00,25/07/2019 5:00,0.004,0,0.013,17.239,0.013,0,,,,,,,,,,,
25/07/2019 5:00,25/07/2019 6:00,0.043,0,0.063,18.634,0.063,0,,,,,,,,,,,
25/07/2019 6:00,25/07/2019 7:00,0.151,0.096,0.09,20.48,0.186,0.096,,,,,,,,,,,
25/07/2019 7:00,25/07/2019 8:00,0.318,0.278,0.103,23.143,0.381,0.278,,,,,,,,,,,
25/07/2019 8:00,25/07/2019 9:00,0.47,0.467,0.115,26.101,0.582,0.467,,,,,,,,,,,
25/07/2019 9:00,25/07/2019 10:00,0.582,0.621,0.127,28.835,0.748,0.621,,,,,,,,,,,
25/07/2019 10:00,25/07/2019 11:00,0.654,0.732,0.139,31.469,0.871,0.732,,,,,,,,,,,
25/07/2019 11:00,25/07/2019 12:00,0.63,0.655,0.187,33.13,0.842,0.655,,,,,,,,,,,
25/07/2019 12:00,25/07/2019 13:00,0.531,0.441,0.251,33.56,0.692,0.441,,,,,,,,,,,
25/07/2019 13:00,25/07/2019 14:00,0.576,0.562,0.201,34.132,0.763,0.562,,,,,,,,,,,
25/07/2019 14:00,25/07/2019 15:00,0.567,0.599,0.15,34.216,0.749,0.599,,,,,,,,,,,
25/07/2019 15:00,25/07/2019 16:00,0.456,0.441,0.144,33.456,0.585,0.441,,,,,,,,,,,
25/07/2019 16:00,25/07/2019 17:00,0.284,0.196,0.16,32.127,0.356,0.196,,,,,,,,,,,
25/07/2019 17:00,25/07/2019 18:00,0.144,0.051,0.134,30.347,0.185,0.051,,,,,,,,,,,
25/07/2019 18:00,25/07/2019 19:00,0.053,0.002,0.075,28.166,0.077,0.002,,,,,,,,,,,
25/07/2019 19:00,25/07/2019 20:00,0.006,0,0.016,25.535,0.016,0,,,,,,,,,,,
25/07/2019 20:00,25/07/2019 21:00,0,0,0,23.666,0,0,,,,,,,,,,,
25/07/2019 21:00,25/07/2019 22:00,0,0,0,22.574,0,0,,,,,,,,,,,
25/07/2019 22:00,25/07/2019 23:00,0,0,0,21.415,0,0,,,,,,,,,,,
25/07/2019 23:00,26/07/2019 0:00,0,0,0,20.377,0,0,,,,,,,,,,,
26/07/2019 0:00,26/07/2019 1:00,0,0,0,19.496,0,0,,,,,,,,,,,
26/07/2019 1:00,26/07/2019 2:00,0,0,0,18.625,0,0,,,,,,,,,,,
26/07/2019 2:00,26/07/2019 3:00,0,0,0,17.862,0,0,,,,,,,,,,,
26/07/2019 3:00,26/07/2019 4:00,0,0,0,17.191,0,0,,,,,,,,,,,
26/07/2019 4:00,26/07/2019 5:00,0.004,0,0.013,16.827,0.013,0,,,,,,,,,,,
26/07/2019 5:00,26/07/2019 6:00,0.051,0,0.072,17.558,0.072,0,,,,,,,,,,,
26/07/2019 6:00,26/07/2019 7:00,0.145,0.047,0.13,19.079,0.177,0.047,,,,,,,,,,,
26/07/2019 7:00,26/07/2019 8:00,0.209,0.059,0.192,20.262,0.251,0.059,,,,,,,,,,,
26/07/2019 8:00,26/07/2019 9:00,0.233,0.047,0.231,20.831,0.278,0.047,,,,,,,,,,,
26/07/2019 9:00,26/07/2019 10:00,0.252,0.042,0.259,21.11,0.301,0.042,,,,,,,,,,,
26/07/2019 10:00,26/07/2019 11:00,0.231,0.028,0.248,21.091,0.276,0.028,,,,,,,,,,,
26/07/2019 11:00,26/07/2019 12:00,0.282,0.045,0.29,21.656,0.335,0.045,,,,,,,,,,,
26/07/2019 12:00,26/07/2019 13:00,0.406,0.146,0.343,22.901,0.489,0.146,,,,,,,,,,,
26/07/2019 13:00,26/07/2019 14:00,0.565,0.433,0.272,24.446,0.705,0.433,,,,,,,,,,,
26/07/2019 14:00,26/07/2019 15:00,0.558,0.49,0.209,25.401,0.699,0.49,,,,,,,,,,,
26/07/2019 15:00,26/07/2019 16:00,0.409,0.272,0.227,25.472,0.499,0.272,,,,,,,,,,,
26/07/2019 16:00,26/07/2019 17:00,0.174,0.029,0.186,24.099,0.215,0.029,,,,,,,,,,,
26/07/2019 17:00,26/07/2019 18:00,0.047,0.002,0.067,22.092,0.069,0.002,,,,,,,,,,,
26/07/2019 18:00,26/07/2019 19:00,0.013,0,0.026,20.454,0.026,0,,,,,,,,,,,
26/07/2019 19:00,26/07/2019 20:00,0,0,0.005,19.33,0.005,0,,,,,,,,,,,
26/07/2019 20:00,26/07/2019 21:00,0,0,0,18.688,0,0,,,,,,,,,,,
26/07/2019 21:00,26/07/2019 22:00,0,0,0,18.172,0,0,,,,,,,,,,,
26/07/2019 22:00,26/07/2019 23:00,0,0,0,17.654,0,0,,,,,,,,,,,
26/07/2019 23:00,27/07/2019 0:00,0,0,0,17.187,0,0,,,,,,,,,,,
27/07/2019 0:00,27/07/2019 1:00,0,0,0,16.756,0,0,,,,,,,,,,,
27/07/2019 1:00,27/07/2019 2:00,0,0,0,16.334,0,0,,,,,,,,,,,
27/07/2019 2:00,27/07/2019 3:00,0,0,0,15.95,0,0,,,,,,,,,,,
27/07/2019 3:00,27/07/2019 4:00,0,0,0,15.574,0,0,,,,,,,,,,,
27/07/2019 4:00,27/07/2019 5:00,0,0,0.003,15.317,0.003,0,,,,,,,,,,,
27/07/2019 5:00,27/07/2019 6:00,0.012,0,0.025,15.411,0.025,0,,,,,,,,,,,
27/07/2019 6:00,27/07/2019 7:00,0.04,0.001,0.058,15.607,0.059,0.001,,,,,,,,,,,
27/07/2019 7:00,27/07/2019 8:00,0.08,0.003,0.101,15.996,0.104,0.003,,,,,,,,,,,
27/07/2019 8:00,27/07/2019 9:00,0.154,0.01,0.175,16.681,0.185,0.01,,,,,,,,,,,
27/07/2019 9:00,27/07/2019 10:00,0.237,0.027,0.252,17.606,0.279,0.027,,,,,,,,,,,
27/07/2019 10:00,27/07/2019 11:00,0.267,0.033,0.28,18.41,0.313,0.033,,,,,,,,,,,
27/07/2019 11:00,27/07/2019 12:00,0.315,0.05,0.321,19.139,0.371,0.05,,,,,,,,,,,
27/07/2019 12:00,27/07/2019 13:00,0.325,0.055,0.328,19.654,0.383,0.055,,,,,,,,,,,
27/07/2019 13:00,27/07/2019 14:00,0.306,0.049,0.312,19.837,0.361,0.049,,,,,,,,,,,
27/07/2019 14:00,27/07/2019 15:00,0.26,0.036,0.271,19.75,0.307,0.036,,,,,,,,,,,
27/07/2019 15:00,27/07/2019 16:00,0.223,0.03,0.236,19.623,0.266,0.03,,,,,,,,,,,
27/07/2019 16:00,27/07/2019 17:00,0.153,0.014,0.172,19.218,0.186,0.014,,,,,,,,,,,
27/07/2019 17:00,27/07/2019 18:00,0.067,0.003,0.088,18.439,0.091,0.003,,,,,,,,,,,
27/07/2019 18:00,27/07/2019 19:00,0.022,0,0.037,17.454,0.037,0,,,,,,,,,,,
27/07/2019 19:00,27/07/2019 20:00,0.001,0,0.007,16.407,0.007,0,,,,,,,,,,,
27/07/2019 20:00,27/07/2019 21:00,0,0,0,15.674,0,0,,,,,,,,,,,
27/07/2019 21:00,27/07/2019 22:00,0,0,0,15.265,0,0,,,,,,,,,,,
27/07/2019 22:00,27/07/2019 23:00,0,0,0,14.782,0,0,,,,,,,,,,,
27/07/2019 23:00,28/07/2019 0:00,0,0,0,14.092,0,0,,,,,,,,,,,
28/07/2019 0:00,28/07/2019 1:00,0,0,0,13.716,0,0,,,,,,,,,,,
28/07/2019 1:00,28/07/2019 2:00,0,0,0,13.497,0,0,,,,,,,,,,,
28/07/2019 2:00,28/07/2019 3:00,0,0,0,13.286,0,0,,,,,,,,,,,
28/07/2019 3:00,28/07/2019 4:00,0,0,0,13.005,0,0,,,,,,,,,,,
28/07/2019 4:00,28/07/2019 5:00,0.002,0,0.01,12.725,0.01,0,,,,,,,,,,,
28/07/2019 5:00,28/07/2019 6:00,0.046,0,0.065,13.096,0.065,0,,,,,,,,,,,
28/07/2019 6:00,28/07/2019 7:00,0.148,0.074,0.104,14.092,0.178,0.074,,,,,,,,,,,
28/07/2019 7:00,28/07/2019 8:00,0.311,0.237,0.123,15.522,0.36,0.237,,,,,,,,,,,
28/07/2019 8:00,28/07/2019 9:00,0.456,0.392,0.145,17.142,0.537,0.392,,,,,,,,,,,
28/07/2019 9:00,28/07/2019 10:00,0.541,0.469,0.181,18.541,0.65,0.469,,,,,,,,,,,
28/07/2019 10:00,28/07/2019 11:00,0.61,0.546,0.202,19.681,0.748,0.546,,,,,,,,,,,
28/07/2019 11:00,28/07/2019 12:00,0.629,0.551,0.228,20.481,0.779,0.551,,,,,,,,,,,
28/07/2019 12:00,28/07/2019 13:00,0.532,0.36,0.287,20.781,0.647,0.36,,,,,,,,,,,
28/07/2019 13:00,28/07/2019 14:00,0.438,0.221,0.304,20.776,0.525,0.221,,,,,,,,,,,
28/07/2019 14:00,28/07/2019 15:00,0.356,0.139,0.283,20.597,0.422,0.139,,,,,,,,,,,
28/07/2019 15:00,28/07/2019 16:00,0.264,0.078,0.234,20.295,0.312,0.078,,,,,,,,,,,
28/07/2019 16:00,28/07/2019 17:00,0.245,0.1,0.191,20.173,0.291,0.1,,,,,,,,,,,
28/07/2019 17:00,28/07/2019 18:00,0.165,0.069,0.131,19.758,0.2,0.069,,,,,,,,,,,
28/07/2019 18:00,28/07/2019 19:00,0.058,0.004,0.077,18.678,0.081,0.004,,,,,,,,,,,
28/07/2019 19:00,28/07/2019 20:00,0.006,0,0.016,16.575,0.016,0,,,,,,,,,,,
28/07/2019 20:00,28/07/2019 21:00,0,0,0,15.026,0,0,,,,,,,,,,,
28/07/2019 21:00,28/07/2019 22:00,0,0,0,14.154,0,0,,,,,,,,,,,
28/07/2019 22:00,28/07/2019 23:00,0,0,0,13.615,0,0,,,,,,,,,,,
28/07/2019 23:00,29/07/2019 0:00,0,0,0,13.182,0,0,,,,,,,,,,,
29/07/2019 0:00,29/07/2019 1:00,0,0,0,12.843,0,0,,,,,,,,,,,
29/07/2019 1:00,29/07/2019 2:00,0,0,0,12.469,0,0,,,,,,,,,,,
